potras,doxodsn,natdox,nalog,ssber,denras,fakt,kvzv,dhpens
85301.81,150739.81,13415.48,31200.0,32000.0,118739.81,32000.0,729.654533,0
210215.32,335986.72,3163.6,55421.9,60000.0,275986.72,60000.0,21936.763389,0
53092.08,57213.75,0.0,0.0,3000.0,54213.75,3000.0,548.967081,1
71595.04,78332.04,0.0,0.0,3000.0,75332.04,3000.0,632.434471,1
171407.64,232898.64,0.0,29250.0,30000.0,202898.64,30000.0,1007.594268,0
75209.16,95318.16,0.0,0.0,15000.0,80318.16,15000.0,729.654533,1
107065.65,132369.65,0.0,11310.0,11891.0,120478.65,11891.0,729.654533,0
109145.0,140407.0,0.0,21450.0,5000.0,135407.0,5000.0,1111.117651,0
62241.08,68407.08,0.0,0.0,1000.0,67407.08,1000.0,632.434471,1
129538.06,132194.06,18050.83,0.0,1000.0,131194.06,1000.0,420.505113,0
126336.61,141920.61,0.0,12000.0,2000.0,139920.61,2000.0,640.345029,0
97811.55,105055.55,0.0,0.0,5000.0,100055.55,5000.0,420.505113,1
101765.6,128158.6,0.0,22800.0,2000.0,126158.6,2000.0,420.505113,0
76990.95,80538.95,0.0,0.0,2000.0,78538.95,2000.0,364.476498,0
145812.7,173630.7,900.0,21898.0,3000.0,170630.7,3000.0,640.345029,0
42579.79,44740.79,0.0,0.0,1000.0,43740.79,1000.0,316.373645,1
97477.07,101019.07,6883.05,0.0,2000.0,99019.07,2000.0,652.981683,0
156966.5,194217.5,6181.14,20220.0,15300.0,178917.5,15300.0,580.683765,0
169081.92,201678.92,0.0,28500.0,2000.0,199678.92,2000.0,420.505113,0
75979.74,79551.74,0.0,0.0,2000.0,77551.74,2000.0,392.870642,1
171002.28,234058.28,0.0,23400.0,38000.0,196058.28,38000.0,640.345029,0
123064.92,165924.92,0.0,29640.0,11600.0,154324.92,11600.0,580.683765,0
64505.23,68161.23,0.0,0.0,2000.0,66161.23,2000.0,392.870642,1
52552.51,81649.51,0.0,0.0,7000.0,74649.51,7000.0,392.870642,1
118017.18,148910.18,0.0,27300.0,2000.0,146910.18,2000.0,420.505113,0
135366.58,155222.58,0.0,15200.0,3000.0,152222.58,3000.0,392.870642,0
91672.0,119153.0,0.0,22900.0,3000.0,116153.0,3000.0,420.505113,0
58272.31,84330.31,0.0,0.0,4000.0,80330.31,4000.0,392.870642,1
123937.93,139357.93,0.0,11800.0,2000.0,137357.93,2000.0,420.505113,0
47892.26,82434.26,0.0,0.0,3000.0,79434.26,3000.0,392.870642,1
129473.3,134529.3,0.0,0.0,3412.0,131117.3,3412.0,420.505113,1
148309.94,184884.94,0.0,32000.0,3000.0,181884.94,3000.0,580.683765,0
69662.54,73393.54,6026.29,0.0,2000.0,71393.54,2000.0,392.870642,1
73949.07,95405.07,0.0,0.0,2000.0,93405.07,2000.0,392.870642,0
159695.37,183245.37,11200.0,17550.0,5000.0,178245.37,5000.0,580.683765,0
173121.29,222077.29,0.0,26100.0,21200.0,200877.29,21200.0,640.345029,0
100057.25,126117.25,0.0,11800.0,12700.0,113417.25,12700.0,420.505113,0
71360.0,120887.0,28700.0,28000.0,20000.0,100887.0,20000.0,392.870642,0
63979.8,66635.8,0.0,0.0,1000.0,65635.8,1000.0,364.476498,1
68735.8,96020.5,4272.37,0.0,19500.0,76520.5,19500.0,585.760896,1
193226.59,207167.59,6289.47,9750.0,2500.0,204667.59,2500.0,865.78585,0
71476.7,75749.7,13694.99,0.0,2500.0,73249.7,2500.0,543.425894,1
47692.5,49519.5,0.0,0.0,300.0,49219.5,300.0,471.705672,1
67280.83,71178.83,4299.0,0.0,2500.0,68678.83,2500.0,585.760896,0
90673.14,93028.14,16546.36,0.0,300.0,92728.14,300.0,585.760896,1
66039.79,68486.79,3277.77,0.0,500.0,67986.79,500.0,585.760896,1
38111.47,40236.47,0.0,0.0,1000.0,39236.47,1000.0,471.705672,1
39525.64,43156.64,12870.06,0.0,1500.0,41656.64,1500.0,471.705672,1
79073.57,138048.57,23204.4,17550.0,40000.0,98048.57,40000.0,954.739393,0
90320.89,106492.89,0.0,9750.0,4000.0,102492.89,4000.0,585.760896,0
99099.33,120639.3,0.0,0.0,12500.0,108139.3,12500.0,585.760896,1
154880.6,228548.6,0.0,19590.0,52500.0,176048.6,52500.0,11058.006469,0
165795.23,189337.23,0.0,19680.0,1500.0,187837.23,1500.0,865.78585,0
51934.33,53736.33,0.0,0.0,200.0,53536.33,200.0,471.705672,1
65173.17,69398.17,30987.07,0.0,700.0,68698.17,700.0,585.760896,1
62128.63,77352.63,0.0,11700.0,2000.0,75352.63,2000.0,543.425894,0
108307.72,193445.72,48687.75,25740.0,58000.0,135445.72,58000.0,954.739393,0
51864.25,55978.25,4298.64,0.0,2500.0,53478.25,2500.0,471.705672,1
65506.06,70045.06,12386.91,0.0,1000.0,69045.06,1000.0,585.760896,0
47347.65,49426.65,7099.25,0.0,570.0,48856.65,570.0,471.705672,1
99060.49,122216.29,104583.78,13260.0,2500.0,119716.29,2500.0,954.739393,0
162577.47,179147.47,2531.65,14040.0,1000.0,178147.47,1000.0,954.739393,0
925572.66,592072.66,17102.7,0.0,7500.0,1014572.66,-422500.0,11058.006469,0
74630.53,90600.52,2856.69,13350.0,2500.0,88100.52,2500.0,585.760896,0
65665.11,86644.11,2750.0,11895.0,7500.0,79144.11,7500.0,543.425894,0
84265.49,107384.49,0.0,19500.0,2500.0,104884.49,2500.0,626.963243,0
72416.26,89312.26,439.3,7800.0,7500.0,81812.26,7500.0,543.425894,0
81020.45,84678.39,2097.38,0.0,2500.0,82178.39,2500.0,585.760896,1
42849.9,46840.9,4303.51,0.0,2500.0,44340.9,2500.0,471.705672,1
83847.5,110487.5,0.0,18250.0,2500.0,107987.5,2500.0,386.272961,0
119771.13,150351.13,35580.43,19500.0,2500.0,147851.13,2500.0,588.216321,0
56776.72,73246.72,2854.74,8970.0,2500.0,70746.72,2500.0,360.888135,0
72790.5,110632.5,7724.84,0.0,37842.0,72790.5,37842.0,386.272961,1
61847.5,77097.5,14101.56,9750.0,2500.0,74597.5,2500.0,334.805479,0
98821.0,156871.0,3046.26,31550.0,2500.0,154371.0,2500.0,533.411914,0
28460.5,46660.5,2362.7,6700.0,6500.0,40160.5,6500.0,334.805479,0
118449.14,217464.77,8166.31,19066.0,59500.0,157964.77,59500.0,588.216321,0
67982.5,100902.5,5459.8,7020.0,10900.0,90002.5,10900.0,599.82426,0
76164.5,105364.5,4490.47,11700.0,2500.0,102864.5,2500.0,554.430223,0
23393.0,46743.0,16567.16,5850.0,2500.0,44243.0,2500.0,290.618546,0
121193.0,223443.0,4251.46,30750.0,41500.0,181943.0,41500.0,533.411914,0
103285.2,176515.2,33422.18,9750.0,15000.0,161515.2,15000.0,386.272961,0
65022.0,82522.0,3161.0,0.0,2500.0,80022.0,2500.0,360.888135,0
67236.0,85996.0,3700.0,13260.0,2500.0,83496.0,2500.0,421.743645,0
70087.0,113887.0,2675.43,23400.0,2500.0,111387.0,2500.0,599.82426,0
96431.0,166631.0,5297.97,12700.0,42500.0,124131.0,42500.0,588.216321,0
86751.0,104001.0,6415.9,9750.0,2500.0,101501.0,2500.0,421.743645,0
59956.0,94057.0,0.0,6601.0,2500.0,91557.0,2500.0,360.888135,0
133166.5,190666.5,4785.51,0.0,42500.0,148166.5,42500.0,386.272961,1
29841.5,78591.5,339.39,15750.0,18000.0,60591.5,18000.0,334.805479,0
123642.0,181672.0,6626.73,11030.0,39000.0,142672.0,39000.0,588.216321,0
36304.5,149704.5,2464.14,24900.0,2500.0,147204.5,2500.0,360.888135,0
101522.5,123672.5,16086.23,13650.0,2500.0,121172.5,2500.0,421.743645,0
110242.82,130752.52,0.0,2950.0,17500.0,113252.52,17500.0,588.216321,0
91402.0,93902.0,11407.11,0.0,2500.0,91402.0,2500.0,421.743645,0
109620.0,152620.0,4696.99,20500.0,2500.0,150120.0,2500.0,588.216321,0
36872.5,53652.5,8588.35,7800.0,2500.0,51152.5,2500.0,290.618546,0
139072.0,169072.0,1430.0,19500.0,2500.0,166572.0,2500.0,588.216321,0
24441.0,38941.0,11737.54,0.0,2500.0,36441.0,2500.0,290.618546,1
117524.35,121969.35,0.0,0.0,2500.0,119469.35,2500.0,1031.862923,0
108282.3,154876.3,0.0,16620.0,28144.0,126732.3,28144.0,1031.862923,0
82598.02,86403.02,2200.0,0.0,2500.0,83903.02,2500.0,633.078466,1
68495.7,72315.7,989.63,0.0,2500.0,69815.7,2500.0,633.078466,1
122171.46,144381.46,0.0,17550.0,2500.0,141881.46,2500.0,677.609125,0
80187.6,97273.6,0.0,14820.0,100.0,97173.6,100.0,633.078466,0
139615.45,195805.45,0.0,46800.0,7500.0,188305.45,7500.0,677.609125,0
111816.62,116203.62,0.0,0.0,2500.0,113703.62,2500.0,633.078466,1
112017.57,183032.57,0.0,36240.0,32110.0,150922.57,32110.0,1031.862923,0
103654.88,107999.88,0.0,0.0,2500.0,105499.88,2500.0,677.609125,0
76152.28,80812.28,0.0,0.0,2500.0,78312.28,2500.0,633.078466,1
99317.83,109037.83,0.0,0.0,7500.0,101537.83,7500.0,1052.225843,0
106020.7,114255.7,0.0,0.0,2500.0,111755.7,2500.0,677.609125,1
133982.17,147042.17,4732.04,7740.0,2000.0,145042.17,2000.0,677.609125,0
86903.84,90483.84,1325.09,0.0,2500.0,87983.84,2500.0,633.078466,1
105921.29,110296.29,0.0,0.0,2500.0,107796.29,2500.0,677.609125,1
230844.09,274744.09,0.0,30000.0,11650.0,263094.09,11650.0,14632.079026,0
142806.13,154981.13,1850.0,8580.0,2500.0,152481.13,2500.0,972.594554,0
162679.36,206600.36,0.0,24180.0,14500.0,192100.36,14500.0,1038.60632,0
92700.59,97540.59,0.0,0.0,2500.0,95040.59,2500.0,633.078466,1
115927.49,138455.49,0.0,12198.0,8500.0,129955.49,8500.0,633.078466,0
150708.99,180006.99,0.0,26298.0,2500.0,177506.99,2500.0,935.723742,0
123622.95,164773.95,0.0,32001.0,7500.0,157273.95,7500.0,677.609125,0
88238.22,92568.22,0.0,0.0,2500.0,90068.22,2500.0,677.609125,0
121064.35,172704.35,0.0,46800.0,2500.0,170204.35,2500.0,739.832635,0
91447.46,106817.46,0.0,10710.0,2500.0,104317.46,2500.0,1052.225843,0
112622.95,158487.95,0.0,15990.0,28000.0,130487.95,28000.0,1038.60632,0
83138.06,87948.06,0.0,0.0,2500.0,85448.06,2500.0,633.078466,1
108411.95,125191.95,0.0,10950.0,2500.0,122691.95,2500.0,1031.862923,0
113588.52,152033.52,0.0,28860.0,7500.0,144533.52,7500.0,1031.862923,0
81579.55,93730.55,5548.15,4900.0,2500.0,91230.55,2500.0,472.688616,0
229503.84,235679.84,0.0,0.0,2500.0,233179.84,2500.0,8337.001948,1
44645.24,48417.24,0.0,0.0,2500.0,45917.24,2500.0,355.634726,1
101399.67,112829.67,1631.15,0.0,7500.0,105329.67,7500.0,472.688616,1
59577.65,63517.65,0.0,0.0,2500.0,61017.65,2500.0,355.634726,1
200203.4,220691.4,989.63,8100.0,2500.0,218191.4,2500.0,719.810049,0
119371.4,136031.4,0.0,12600.0,2500.0,133531.4,2500.0,472.688616,0
108520.86,112724.86,0.0,0.0,2500.0,110224.86,2500.0,472.688616,1
76472.0,92318.0,18344.81,9360.0,2500.0,89818.0,2500.0,441.624785,0
250736.66,279633.66,5062.3,7400.0,7500.0,272133.66,7500.0,14211.188811,0
111786.93,129170.93,0.0,13000.0,2500.0,126670.93,2500.0,678.465442,0
34104.85,37828.85,0.0,0.0,2500.0,35328.85,2500.0,355.634726,1
91484.63,105619.63,0.0,9000.0,2500.0,103119.63,2500.0,441.624785,0
57792.75,62458.75,0.0,0.0,2500.0,59958.75,2500.0,355.634726,1
56193.5,60823.5,0.0,0.0,2500.0,58323.5,2500.0,355.634726,1
123677.2,135667.2,4818.5,6500.0,2500.0,133167.2,2500.0,719.810049,0
384567.52,407730.52,38000.0,13500.0,7500.0,400230.52,7500.0,6865.688638,0
178401.0,201998.0,0.0,19000.0,2500.0,199498.0,2500.0,719.810049,0
140428.97,192038.97,0.0,9600.0,39700.0,152338.97,39700.0,652.74499,0
58201.34,64577.34,5340.23,0.0,2500.0,62077.34,2500.0,409.707007,1
53129.92,82723.92,0.0,0.0,7500.0,75223.92,7500.0,441.624785,1
62236.59,66755.59,0.0,0.0,2500.0,64255.59,2500.0,409.707007,0
96618.92,100774.92,0.0,0.0,2500.0,98274.92,2500.0,441.624785,1
154278.81,172608.81,8305.95,8700.0,2500.0,170108.81,2500.0,652.74499,0
94770.5,107963.5,2832.97,6100.0,2500.0,105463.5,2500.0,472.688616,0
50573.3,74837.3,0.0,0.0,2500.0,72337.3,2500.0,441.624785,1
183406.8,238936.8,8726.89,11000.0,37000.0,201936.8,37000.0,719.810049,0
39996.2,48911.2,1395.94,0.0,2500.0,46411.2,2500.0,355.634726,1
123594.66,140170.66,0.0,12300.0,2500.0,137670.66,2500.0,719.810049,0
125565.76,139685.76,20880.07,8000.0,2500.0,137185.76,2500.0,472.688616,0
76733.45,134315.45,0.0,19276.0,38306.0,96009.45,38306.0,441.178247,0
71797.12,224190.9,0.0,9862.0,67500.0,156690.9,67500.0,8328.572187,0
34021.7,42871.7,0.0,0.0,7500.0,35371.7,7500.0,355.275135,1
28784.04,32634.04,0.0,0.0,2500.0,30134.04,2500.0,355.275135,1
164127.07,228399.45,0.0,0.0,62500.0,165899.45,62500.0,8328.572187,1
31580.03,40217.03,0.0,0.0,2500.0,37717.03,2500.0,355.275135,1
46893.91,90817.91,1140.62,0.0,42646.0,48171.91,42646.0,441.178247,1
63130.42,104570.42,0.0,15241.0,21549.0,83021.42,21549.0,472.210668,0
72902.76,82040.74,0.0,0.0,7500.0,74540.74,7500.0,409.292742,1
52797.99,70887.99,0.0,0.0,12500.0,58387.99,12500.0,441.178247,1
54254.34,77908.34,834.12,0.0,17340.0,60568.34,17340.0,441.178247,1
55367.24,70689.24,0.0,6721.0,7500.0,63189.24,7500.0,409.292742,0
73201.44,120367.82,0.0,22414.0,22662.0,97705.82,22662.0,472.210668,0
59542.6,110940.6,0.0,14345.0,35988.0,74952.6,35988.0,441.178247,0
49145.84,52746.84,0.0,0.0,2500.0,50246.84,2500.0,409.292742,0
81198.02,167456.02,0.0,21181.0,62947.0,104509.02,62947.0,472.210668,0
149850.0,215399.2,0.0,34966.0,24230.0,191169.2,24230.0,472.210668,0
69964.27,84991.27,29000.0,0.0,2500.0,82491.27,2500.0,441.178247,1
181842.47,213487.37,0.0,12103.0,17000.0,196487.37,17000.0,3941.312259,0
163939.06,243409.04,9300.0,22905.0,17500.0,225909.04,17500.0,472.210668,0
117731.72,140747.72,0.0,10130.0,11572.0,129175.72,11572.0,441.178247,0
50629.07,79212.43,0.0,0.0,7500.0,71712.43,7500.0,441.178247,1
151266.34,186188.34,0.0,17931.0,12500.0,173688.34,12500.0,719.08223,0
33560.09,57125.09,0.0,0.0,12500.0,44625.09,12500.0,355.275135,1
138136.79,189430.17,0.0,10759.0,17500.0,171930.17,17500.0,719.08223,0
33799.09,87549.51,0.0,0.0,25350.0,62199.51,25350.0,441.178247,1
64621.01,144403.15,0.0,0.0,67500.0,76903.15,67500.0,472.210668,1
127529.31,195197.31,0.0,12103.0,53815.0,141382.31,53815.0,719.08223,0
95546.27,116003.58,0.0,11207.0,2500.0,113503.58,2500.0,472.210668,0
95121.51,155129.51,2401.77,26897.0,2500.0,152629.51,2500.0,719.08223,0
154450.67,181199.67,1500.0,18000.0,7000.0,174199.67,7000.0,898.137847,0
98422.99,103373.99,2050.0,0.0,2500.0,100873.99,2500.0,589.793845,1
78806.93,81048.93,0.0,0.0,1000.0,80048.93,1000.0,511.208992,0
78748.35,122211.35,19990.0,14400.0,3500.0,118711.35,3500.0,551.034171,0
79008.28,83495.28,0.0,0.0,2000.0,81495.28,2000.0,551.034171,1
66668.35,85828.35,24000.0,15600.0,2000.0,83828.35,2000.0,551.034171,0
81103.9,92377.9,0.0,0.0,3000.0,89377.9,3000.0,551.034171,1
82117.95,87821.95,0.0,0.0,2000.0,85821.95,2000.0,511.208992,1
146415.06,205201.06,0.0,23400.0,34000.0,171201.06,34000.0,898.137847,0
112494.72,118522.7,0.0,0.0,1000.0,117522.7,1000.0,589.793845,1
75025.65,82767.65,2350.0,0.0,3000.0,79767.65,3000.0,511.208992,1
69163.85,94559.85,0.0,0.0,500.0,94059.85,500.0,589.793845,0
68956.94,76234.94,0.0,0.0,2000.0,74234.94,2000.0,551.034171,1
71428.68,85674.68,12990.0,0.0,2500.0,83174.68,2500.0,551.034171,1
151682.56,175946.56,0.0,9750.0,13200.0,162746.56,13200.0,904.007329,0
104985.88,115384.88,0.0,7800.0,1000.0,114384.88,1000.0,589.793845,0
110998.64,122386.64,0.0,0.0,3000.0,119386.64,3000.0,589.793845,1
102965.9,107121.9,0.0,0.0,1000.0,106121.9,1000.0,589.793845,1
133617.1,154821.1,0.0,17400.0,2000.0,152821.1,2000.0,589.793845,0
96420.02,101196.02,10700.0,0.0,3000.0,98196.02,3000.0,589.793845,1
90423.07,112427.07,7500.0,7800.0,12500.0,99927.07,12500.0,589.793845,0
79954.6,83515.6,2750.0,0.0,1500.0,82015.6,1500.0,511.208992,1
81927.51,85057.51,1900.0,0.0,1000.0,84057.51,1000.0,551.034171,1
88564.19,95694.19,0.0,0.0,2000.0,93694.19,2000.0,551.034171,1
134477.71,155267.71,0.0,17550.0,1500.0,153767.71,1500.0,898.137847,0
70588.42,84466.42,0.0,10530.0,1500.0,82966.42,1500.0,551.034171,0
90551.84,95683.84,10500.0,0.0,3500.0,92183.84,3500.0,551.034171,1
94770.95,112969.95,2680.0,15600.0,1000.0,111969.95,1000.0,551.034171,0
70667.29,72167.29,15100.0,0.0,1500.0,70667.29,1500.0,551.034171,1
85126.95,93426.95,0.0,7800.0,500.0,92926.95,500.0,551.034171,0
63449.92,91977.92,8951.55,23400.0,2500.0,89477.92,2500.0,693.264002,0
151018.37,161447.01,8356.3,0.0,2500.0,158947.01,2500.0,799.834994,1
79104.36,127195.36,0.0,23400.0,23200.0,103995.36,23200.0,799.834994,0
47498.48,51525.48,0.0,0.0,2500.0,49025.48,2500.0,601.768456,1
94343.85,96843.85,9325.45,0.0,2500.0,94343.85,2500.0,799.834994,0
82112.64,99639.64,0.0,12000.0,2500.0,97139.64,2500.0,747.271978,0
95161.75,99083.75,0.0,0.0,2500.0,96583.75,2500.0,1242.024376,1
50425.26,62126.26,0.0,8100.0,2500.0,59626.26,2500.0,601.768456,0
21566.31,25095.31,0.0,0.0,2500.0,22595.31,2500.0,601.768456,1
143858.77,162858.77,0.0,0.0,19000.0,143858.77,19000.0,1225.94819,0
46156.2,58721.2,0.0,9000.0,2500.0,56221.2,2500.0,601.768456,0
69725.72,118824.72,792.23,15000.0,32500.0,86324.72,32500.0,747.271978,0
243464.21,270495.21,7651.2,12000.0,10000.0,260495.21,10000.0,1104.507844,0
61297.72,74324.72,0.0,9000.0,2500.0,71824.72,2500.0,693.264002,0
53566.03,58196.03,0.0,0.0,2500.0,55696.03,2500.0,601.768456,1
44842.5,48869.5,0.0,0.0,2500.0,46369.5,2500.0,601.768456,1
46547.74,97074.74,0.0,15000.0,34000.0,63074.74,34000.0,747.271978,0
89641.53,94025.53,0.0,0.0,2500.0,91525.53,2500.0,747.271978,0
115886.84,122651.11,0.0,0.0,4703.27,117947.84,4703.27,1148.029345,0
84963.86,129905.3,0.0,27300.0,16000.0,113905.3,16000.0,1148.029345,0
43583.85,47169.85,0.0,0.0,2500.0,44669.85,2500.0,601.768456,1
86277.27,125881.27,0.0,11700.0,26500.0,99381.27,26500.0,799.834994,0
48064.07,53665.07,0.0,0.0,2500.0,51165.07,2500.0,601.768456,1
42071.23,45636.23,0.0,0.0,2500.0,43136.23,2500.0,601.768456,1
111055.75,116225.75,6984.57,0.0,2500.0,113725.75,2500.0,1148.029345,0
83399.05,124842.05,0.0,15000.0,24952.0,99890.05,24952.0,799.834994,0
95519.49,99574.49,0.0,0.0,38966.0,96608.49,2966.0,747.271978,1
104386.2,111159.84,4787.47,0.0,2500.0,108659.84,2500.0,799.834994,1
59399.91,63816.91,0.0,0.0,2500.0,61316.91,2500.0,693.264002,1
87403.54,91469.96,0.0,0.0,2500.0,88969.96,2500.0,747.271978,1
63014.49,66879.49,5559.26,0.0,2500.0,64379.49,2500.0,424.750984,1
53492.15,63492.15,6099.24,7500.0,2500.0,60992.15,2500.0,760.967071,0
71326.13,94126.13,6624.57,7800.0,15000.0,79126.13,15000.0,490.045207,0
41030.07,43530.07,5284.11,0.0,2500.0,41030.07,2500.0,424.750984,0
79166.82,99466.82,4844.68,7800.0,12500.0,86966.82,12500.0,490.045207,0
56195.94,118545.94,5248.43,7800.0,54550.0,63995.94,54550.0,746.240658,0
52453.15,61595.55,5527.54,6200.0,2500.0,59095.55,2500.0,424.750984,0
36462.26,42412.26,4333.49,5850.0,100.0,42312.26,100.0,368.69323,0
97833.1,134353.1,4555.14,5850.0,25300.0,109053.1,25300.0,490.045207,0
32053.2,33053.2,9178.58,0.0,1000.0,32053.2,1000.0,760.967071,0
50325.77,67825.77,2394.15,0.0,2500.0,65325.77,2500.0,457.840747,1
76757.52,139574.52,4844.68,38317.0,24500.0,115074.52,24500.0,490.045207,0
37730.0,51030.0,4844.68,10800.0,2500.0,48530.0,2500.0,424.750984,0
49248.9,63448.9,5098.47,11700.0,2500.0,60948.9,2500.0,424.750984,0
108837.21,166837.21,6792.31,10500.0,47500.0,119337.21,47500.0,535.045092,0
26296.81,28916.81,625.4,0.0,2500.0,26416.81,2500.0,368.69323,1
138377.18,149677.18,6101.88,7800.0,2500.0,147177.18,2500.0,751.117466,0
104587.46,117617.46,6249.2,10530.0,2500.0,115117.46,2500.0,746.240658,0
98677.51,151577.51,7028.32,15600.0,37300.0,114277.51,37300.0,703.377924,0
90299.43,117299.43,6055.95,19500.0,7500.0,109799.43,7500.0,703.377924,0
62545.35,100445.35,6316.73,15600.0,22300.0,78145.35,22300.0,760.967071,0
72085.55,86605.55,7258.43,7020.0,7500.0,79105.55,7500.0,760.967071,0
39347.87,41847.87,4645.32,0.0,2500.0,39347.87,2500.0,424.750984,0
40406.31,72906.31,7017.17,25000.0,7500.0,65406.31,7500.0,760.967071,0
65638.6,103138.6,8081.84,30000.0,7500.0,95638.6,7500.0,535.045092,0
35979.18,39079.18,4351.62,0.0,2500.0,36579.18,2500.0,424.750984,1
44576.51,57876.51,8317.66,10800.0,2500.0,55376.51,2500.0,424.750984,0
47144.35,77844.35,3008.4,5200.0,25500.0,52344.35,25500.0,424.750984,0
691419.86,762319.86,5098.47,15600.0,10300.0,752019.86,10300.0,10581.882578,0
34912.38,45212.38,4512.63,7800.0,2500.0,42712.38,2500.0,424.750984,0
64569.57,68644.87,0.0,0.0,2500.0,66144.87,2500.0,598.259296,0
41681.72,45575.52,0.0,0.0,2500.0,43075.52,2500.0,481.770472,1
79248.87,91416.87,0.0,0.0,7500.0,83916.87,7500.0,555.020991,0
83478.85,98140.83,0.0,9600.0,2500.0,95640.83,2500.0,994.353664,0
60824.56,97390.16,0.0,18000.0,7500.0,89890.16,7500.0,640.340779,0
54687.9,59032.26,0.0,0.0,2500.0,56532.26,2500.0,481.770472,1
79955.94,99660.94,0.0,0.0,7500.0,92160.94,7500.0,640.340779,1
74708.27,130071.15,0.0,46300.0,7500.0,122571.15,7500.0,975.110701,0
54932.64,63960.0,0.0,0.0,7500.0,56460.0,7500.0,481.770472,1
49113.16,53176.16,0.0,0.0,2500.0,50676.16,2500.0,481.770472,1
75113.3,102976.3,0.0,18600.0,2500.0,100476.3,2500.0,640.340779,0
109936.88,123800.66,0.0,9600.0,2500.0,121300.66,2500.0,975.110701,0
76559.78,86119.94,0.0,0.0,7500.0,78619.94,7500.0,555.020991,1
63705.99,81373.99,0.0,13650.0,2500.0,78873.99,2500.0,555.020991,0
105126.43,110325.95,0.0,0.0,2500.0,107825.95,2500.0,640.340779,1
92683.67,106798.14,0.0,5489.0,2500.0,104298.14,2500.0,640.340779,0
68677.53,78273.21,0.0,0.0,7500.0,70773.21,7500.0,555.020991,0
66714.72,76516.96,0.0,5100.0,2500.0,74016.96,2500.0,919.102079,0
37648.83,52570.83,0.0,0.0,2500.0,50070.83,2500.0,481.770472,1
51379.92,92584.88,0.0,0.0,2500.0,90084.88,2500.0,640.340779,1
114172.22,118767.9,0.0,0.0,2500.0,116267.9,2500.0,640.340779,0
56671.26,61266.94,0.0,0.0,2500.0,58766.94,2500.0,555.020991,0
61772.14,68351.38,0.0,0.0,2500.0,65851.38,2500.0,555.020991,1
84416.94,92443.94,0.0,0.0,2500.0,89943.94,2500.0,598.259296,1
212182.14,269687.72,0.0,43149.0,112722.66,256965.06,12722.66,19251.582128,0
83336.59,87363.95,0.0,0.0,2500.0,84863.95,2500.0,994.353664,0
59630.24,78693.12,0.0,0.0,7500.0,71193.12,7500.0,555.020991,0
49845.17,88517.33,0.0,0.0,2500.0,86017.33,2500.0,598.259296,1
182855.7,253775.14,0.0,22800.0,43450.0,210325.14,43450.0,975.110701,0
63348.52,102891.96,0.0,7500.0,26374.0,76517.96,26374.0,994.353664,0
126645.93,188295.93,0.0,16080.0,2500.0,185795.93,2500.0,393.018199,0
119996.7,134451.7,400.0,10440.0,2500.0,131951.7,2500.0,367.190094,0
119236.03,134691.65,6684.69,5220.0,2500.0,132191.65,2500.0,598.487967,0
64989.24,84004.24,0.0,0.0,2500.0,81504.24,2500.0,367.190094,1
151325.04,198255.04,0.0,10680.0,34300.0,163955.04,34300.0,598.487967,0
103903.87,112655.87,0.0,4200.0,2500.0,110155.87,2500.0,367.190094,0
169800.93,208839.82,4866.68,30600.0,2500.0,206339.82,2500.0,542.726546,0
164480.4,182730.4,0.0,13800.0,2500.0,180230.4,2500.0,393.018199,0
191089.81,220105.81,0.0,25080.0,2500.0,217605.81,2500.0,542.726546,0
82424.81,96284.67,11180.29,0.0,2500.0,93784.67,2500.0,367.190094,1
137288.47,152147.01,6850.48,5148.0,2500.0,149647.01,2500.0,598.487967,0
105066.21,118561.21,6010.75,8970.0,2500.0,116061.21,2500.0,393.018199,0
144981.06,165413.96,8399.12,9660.0,7500.0,157913.96,7500.0,393.018199,0
181362.57,205647.57,7000.0,11730.0,7500.0,198147.57,7500.0,598.487967,0
86056.33,98026.33,0.0,2430.0,2500.0,95526.33,2500.0,367.190094,0
152156.37,234736.37,0.0,10770.0,67500.0,167236.37,67500.0,542.726546,0
107156.22,112737.22,4000.0,0.0,2500.0,110237.22,2500.0,393.018199,0
117996.38,147988.38,0.0,10440.0,2500.0,145488.38,2500.0,367.190094,0
81390.08,102184.6,0.0,0.0,2500.0,99684.6,2500.0,367.190094,1
173091.45,192343.45,13678.92,14700.0,2500.0,189843.45,2500.0,598.487967,0
126400.25,116876.83,0.0,4698.0,7500.0,259376.83,-142500.0,393.018199,0
98123.56,108643.56,7800.0,0.0,2500.0,106143.56,2500.0,367.190094,1
77964.29,100504.29,0.0,0.0,7500.0,93004.29,7500.0,367.190094,1
100882.16,105452.16,0.0,0.0,2500.0,102952.16,2500.0,393.018199,1
108792.34,128132.34,2565.19,12528.0,2500.0,125632.34,2500.0,367.190094,0
125528.18,156613.18,0.0,17055.0,7500.0,149113.18,7500.0,393.018199,0
146955.61,163033.61,33700.0,13578.0,2500.0,160533.61,2500.0,602.399187,0
136753.74,152583.74,0.0,10800.0,2500.0,150083.74,2500.0,598.487967,0
116962.59,121514.59,0.0,0.0,2500.0,119014.59,2500.0,393.018199,0
196914.18,264879.18,0.0,16965.0,48930.0,215949.18,48930.0,542.726546,0
128819.55,152619.55,10770.53,0.0,14000.0,138619.55,14000.0,1452.746172,1
