potras,doxodsn,natdox,nalog,ssber,kvzv,dhpens
90013.85,102257.85,0.0,0.0,10000.0,425.791821,1
105183.75,137776.75,0.0,24000.0,2000.0,425.791821,0
88793.87,92341.87,0.0,0.0,2000.0,425.791821,0
249586.1,279906.1,900.0,23400.0,3000.0,758.298185,0
41847.09,44508.09,0.0,0.0,1500.0,347.662093,1
103680.68,107222.68,9937.52,0.0,2000.0,755.400222,0
166671.11,203102.11,4469.42,20400.0,14300.0,788.607772,0
123619.12,159216.12,0.0,28500.0,5000.0,425.791821,0
108439.33,113990.33,0.0,0.0,1000.0,382.892847,1
207555.56,273611.56,5877.3,23400.0,41000.0,758.298185,0
262779.58,298899.58,11276.77,29500.0,5000.0,788.607772,0
60725.7,64381.7,0.0,0.0,2000.0,382.892847,1
50355.66,79452.66,0.0,0.0,7000.0,382.892847,1
151760.23,202053.23,0.0,26700.0,2000.0,425.791821,0
146117.45,169573.45,0.0,16800.0,5000.0,382.892847,0
82431.99,110512.99,0.0,22500.0,4000.0,425.791821,0
66404.88,101462.88,0.0,0.0,3000.0,382.892847,1
93691.93,244611.93,0.0,11800.0,137500.0,4482.468947,0
55558.53,91100.53,0.0,0.0,4000.0,382.892847,1
106033.57,116913.57,0.0,0.0,9236.0,425.791821,1
331416.46,372791.46,0.0,32800.0,7000.0,5388.880585,0
57654.18,60385.18,0.0,0.0,1000.0,347.662093,1
54317.52,72973.52,0.0,0.0,2000.0,382.892847,0
180069.39,205269.39,28989.91,19200.0,5000.0,788.607772,0
135944.53,184710.53,7249.64,25910.0,21200.0,758.298185,0
140899.93,169959.93,12336.53,13800.0,13700.0,425.791821,0
90778.76,150505.76,28700.0,28200.0,30000.0,382.892847,0
47300.66,50956.66,16175.63,0.0,2000.0,339.990431,1
66043.27,87342.77,19863.68,0.0,12500.0,570.884239,1
211474.51,225755.51,5600.0,10140.0,2500.0,1175.795659,0
63801.28,68375.28,52086.94,0.0,2500.0,506.917745,1
57087.33,59254.33,7155.82,0.0,300.0,518.356012,1
75121.4,82019.4,0.0,0.0,2500.0,570.884239,0
66671.39,68617.39,13369.81,0.0,500.0,570.884239,1
45700.46,48806.46,2300.0,0.0,700.0,518.356012,1
61678.63,63603.63,5355.38,0.0,800.0,518.356012,1
46135.57,51541.57,11471.55,0.0,2500.0,518.356012,1
97288.01,158273.01,31074.86,19110.0,40500.0,1130.604777,0
102677.17,119349.17,0.0,9750.0,2500.0,570.884239,0
147625.07,157105.07,0.0,0.0,7500.0,570.884239,1
131826.44,200404.44,0.0,19500.0,47500.0,6683.25588,0
181457.53,206139.53,4400.0,19680.0,2500.0,1175.795659,0
66096.63,73198.63,0.0,0.0,2500.0,570.884239,1
86183.45,92722.45,6444.86,0.0,2500.0,570.884239,1
71116.66,86840.66,2832.36,11700.0,2500.0,506.917745,0
111605.12,198243.12,32193.76,25740.0,59500.0,1130.604777,0
54042.79,63156.79,27197.54,0.0,7500.0,518.356012,1
113331.99,82382.99,0.0,0.0,2500.0,570.884239,1
58622.69,62631.69,9618.52,0.0,2500.0,518.356012,1
139519.46,162300.96,33749.36,13260.0,7500.0,1130.604777,0
194711.97,212781.97,3304.92,14040.0,2500.0,1130.604777,0
312717.24,378217.24,22656.44,0.0,57500.0,6683.25588,0
94357.9,110207.9,10160.93,13350.0,2500.0,570.884239,0
86338.24,112317.24,4500.0,11895.0,12500.0,634.8456,0
167863.93,150982.93,2000.0,19500.0,2500.0,634.8456,0
465601.2,369697.2,3735.38,0.0,2500.0,18298.543995,1
63825.86,67483.82,0.0,0.0,2500.0,570.884239,1
53835.3,62826.3,10306.34,0.0,7500.0,518.356012,1
92489.48,118539.48,7790.04,17550.0,2500.0,391.129292,0
231906.16,326381.16,5616.65,19904.0,2500.0,7491.903218,0
59858.89,76328.89,8996.7,8970.0,2500.0,351.722605,0
72852.07,112675.07,8977.84,0.0,37843.0,391.129292,1
88009.48,103759.48,12051.4,10250.0,2500.0,391.129292,0
90058.97,153108.97,2734.23,31550.0,2500.0,640.433479,0
38226.61,56426.61,2370.69,6700.0,6500.0,312.312756,0
170798.06,222487.32,3382.0,19066.0,2500.0,696.567238,0
95284.94,128204.94,0.0,7020.0,10900.0,696.567238,0
81225.97,111425.97,12902.66,11700.0,2500.0,640.433479,0
64436.09,87786.09,2975.43,5850.0,2500.0,351.722605,0
107204.3,205954.3,0.0,29250.0,41500.0,724.409406,0
120304.59,191254.59,83059.98,9750.0,15000.0,391.129292,0
113240.36,134240.36,8536.8,3500.0,2500.0,351.722605,0
115225.85,133985.85,0.0,13260.0,2500.0,553.841919,0
49809.57,92709.57,8872.0,23400.0,2500.0,693.90519,0
76842.6,149951.6,3300.0,11700.0,42500.0,696.567238,0
126316.3,143566.3,2591.0,9750.0,2500.0,615.599756,0
95756.44,129857.44,5114.78,6601.0,2500.0,351.722605,0
119285.03,177535.03,4363.89,750.0,42500.0,391.129292,1
35046.66,83796.66,5203.09,15750.0,18000.0,312.312756,0
123689.51,181219.51,4307.67,10530.0,39000.0,696.567238,0
38373.18,150773.18,5479.23,24900.0,2500.0,351.722605,0
101240.75,126090.75,0.0,14350.0,2500.0,553.841919,0
136130.15,156480.15,3254.28,5850.0,12500.0,696.567238,0
89888.71,92388.71,12542.45,0.0,2500.0,553.841919,0
157322.43,203322.43,7146.07,19500.0,2500.0,696.567238,0
43657.12,57957.12,1958.44,7800.0,2500.0,319.359889,0
117037.09,150037.09,3433.74,20500.0,2500.0,696.567238,0
30930.37,42430.37,3436.14,0.0,2500.0,319.359889,1
102153.61,106483.61,5353.66,0.0,2500.0,1217.264827,0
114165.5,161299.5,0.0,17160.0,28144.0,1221.934654,0
78309.72,82114.72,0.0,0.0,2500.0,617.000077,1
62360.2,66180.2,0.0,0.0,2500.0,617.000077,1
126743.19,149703.19,0.0,18300.0,2500.0,686.128216,0
88030.57,105516.57,1414.41,14820.0,500.0,617.000077,0
161436.88,218106.88,0.0,47280.0,7500.0,686.128216,0
103295.58,107682.58,0.0,0.0,2500.0,617.000077,1
131247.17,197953.17,0.0,37110.0,27486.0,1221.934654,0
102806.07,107151.07,0.0,0.0,2500.0,686.128216,0
80143.07,84803.07,0.0,0.0,2500.0,617.000077,1
105336.35,115056.35,0.0,0.0,7500.0,1221.934654,0
112086.28,118821.28,0.0,0.0,2500.0,686.128216,1
62790.32,75840.32,0.0,7920.0,3000.0,547.866391,0
98236.99,101816.99,2121.61,0.0,2500.0,617.000077,1
115597.21,136772.21,0.0,0.0,2500.0,686.128216,1
237500.11,282900.11,0.0,31500.0,11650.0,1221.934654,0
312896.46,325281.46,0.0,8790.0,2500.0,1270.776041,0
156243.04,200544.04,0.0,24360.0,12100.0,1079.899589,0
130735.83,135575.83,2700.0,0.0,2500.0,617.000077,1
108869.9,131753.9,6000.0,12054.0,9000.0,617.000077,0
160995.8,192315.8,0.0,27300.0,2500.0,1270.776041,0
141242.97,184052.97,2194.71,33660.0,7500.0,686.128216,0
87397.35,91727.35,0.0,0.0,2500.0,686.128216,0
169888.04,222128.04,0.0,47400.0,2500.0,1079.899589,0
89490.55,105010.55,0.0,10860.0,2500.0,1217.264827,0
452847.69,473602.69,0.0,16380.0,2500.0,4586.702238,0
102263.57,107073.57,0.0,0.0,2500.0,617.000077,1
120583.99,138053.99,0.0,11340.0,2500.0,1221.934654,0
102416.44,141251.44,0.0,29250.0,7500.0,686.128216,0
94159.47,115283.47,18915.78,4900.0,2500.0,478.63139,0
65651.71,73960.71,5778.83,0.0,2500.0,430.408774,1
53485.08,57257.08,0.0,0.0,2500.0,390.805983,1
96231.61,114661.61,18827.88,0.0,7500.0,478.63139,1
73428.09,77368.09,0.0,0.0,2500.0,430.408774,1
185939.19,214680.19,13856.13,8100.0,2500.0,852.40086,0
162379.23,182039.23,0.0,12600.0,2500.0,478.63139,0
76029.2,81233.2,0.0,0.0,2500.0,382.182289,1
62796.67,80232.67,8819.31,9400.0,2500.0,430.408774,0
157214.56,185248.56,9750.52,7400.0,7500.0,478.63139,0
159975.53,177359.53,0.0,13000.0,2500.0,886.471782,0
37121.66,40845.66,0.0,0.0,2500.0,390.805983,1
131107.29,144742.29,0.0,9000.0,2500.0,430.408774,0
53069.66,57735.66,0.0,0.0,2500.0,390.805983,1
52711.86,57341.86,0.0,0.0,2500.0,390.805983,1
272684.71,184516.71,25361.51,6500.0,2500.0,852.40086,0
507053.48,538616.48,38000.0,13900.0,7500.0,6057.625531,0
244759.46,273356.46,0.0,19000.0,2500.0,852.40086,0
186787.09,238397.09,0.0,9600.0,39700.0,886.471782,0
77957.95,85733.95,8737.2,0.0,2500.0,382.182289,1
51630.3,81224.3,0.0,0.0,7500.0,430.408774,1
63412.12,67931.12,0.0,0.0,2500.0,382.182289,0
57999.63,62155.63,0.0,0.0,2500.0,390.805983,1
226313.24,244393.24,18719.63,8700.0,2500.0,886.471782,0
136994.85,151687.85,15231.72,6100.0,2500.0,478.63139,0
54917.0,79181.0,0.0,0.0,2500.0,430.408774,1
231713.11,341853.11,7130.0,31200.0,77500.0,9167.965989,0
59739.41,68054.41,8105.87,0.0,2500.0,430.408774,1
135925.32,152501.32,15153.7,12300.0,2500.0,852.40086,0
139071.5,157410.5,11104.14,8000.0,2500.0,478.63139,0
81912.72,139494.72,0.0,19276.0,38306.0,429.973577,0
56096.05,139506.55,2563.8,3287.0,7500.0,429.973577,0
44540.6,48390.6,0.0,0.0,2500.0,390.410829,1
35696.43,39546.43,0.0,0.0,2500.0,390.410829,1
50688.77,124966.77,1908.6,0.0,62500.0,429.973577,1
50134.99,57371.99,0.0,0.0,2500.0,390.410829,1
48751.12,92675.12,4900.0,0.0,42646.0,429.973577,1
93313.28,138453.28,7615.14,15241.0,21549.0,478.147433,0
74070.36,77884.36,0.0,0.0,2500.0,381.795855,1
70248.66,81338.66,0.0,0.0,7500.0,429.973577,1
51027.57,76181.57,5160.73,0.0,22340.0,429.973577,1
52558.48,67880.48,600.0,6721.0,7500.0,381.795855,0
104267.8,145978.8,4863.56,22414.0,17662.0,478.147433,0
52829.29,176537.29,0.0,24655.0,35988.0,429.973577,0
51877.13,55478.13,0.0,0.0,2500.0,381.795855,0
92433.18,178691.18,0.0,21181.0,62947.0,478.147433,0
67391.94,123392.14,0.0,34966.0,19230.0,478.147433,0
73013.74,92040.74,0.0,0.0,7500.0,429.973577,1
170098.83,195899.83,16665.85,12103.0,12000.0,752.557911,0
189659.75,250539.53,9300.0,22905.0,12500.0,13781.936644,0
67015.84,94031.84,9700.0,10130.0,11572.0,429.973577,0
62935.18,86518.18,0.0,0.0,2500.0,429.973577,1
94916.39,124448.39,2957.53,17931.0,7500.0,851.538975,0
72978.59,131543.59,0.0,0.0,7500.0,429.973577,1
119518.76,158777.76,4269.63,10759.0,12500.0,851.538975,0
95272.41,142123.4,4896.03,0.0,25350.0,429.973577,1
79192.31,84779.71,4114.98,0.0,2500.0,381.795855,1
132767.66,114844.24,0.0,16586.0,54104.58,851.538975,0
124611.7,139568.71,0.0,11207.0,2500.0,478.147433,0
141706.67,171617.82,4841.17,26897.0,2500.0,851.538975,0
91165.89,117914.89,0.0,18000.0,7000.0,1063.577085,0
79657.33,83608.33,0.0,0.0,1500.0,476.865221,1
96264.4,99006.4,0.0,0.0,1500.0,597.208898,0
73639.7,113539.7,0.0,14400.0,0.0,537.039474,0
57991.22,61478.22,0.0,0.0,1000.0,487.625373,1
77737.91,89097.91,0.0,7800.0,2000.0,537.039474,0
98441.88,125115.88,0.0,0.0,3000.0,537.039474,1
65360.82,69064.82,2216.27,0.0,2000.0,476.865221,1
93684.49,154970.49,0.0,25400.0,34500.0,1063.577085,0
69763.41,73214.41,0.0,0.0,1000.0,476.865221,1
61798.09,66040.09,0.0,0.0,3000.0,476.865221,1
66267.1,90767.1,0.0,0.0,500.0,597.208898,0
59681.79,66316.79,0.0,0.0,1000.0,537.039474,1
71202.18,72948.18,0.0,0.0,0.0,537.039474,1
93587.95,105651.95,5459.4,9750.0,1000.0,845.652137,0
74665.65,95924.65,0.0,17160.0,2500.0,597.208898,0
88139.92,94727.92,0.0,0.0,1500.0,597.208898,1
81681.37,86532.37,0.0,0.0,2000.0,476.865221,1
68407.4,86908.4,0.0,17400.0,0.0,476.865221,0
64085.55,67861.55,0.0,0.0,2000.0,476.865221,1
50048.45,71052.45,0.0,7800.0,11500.0,476.865221,0
54065.99,57626.99,5971.17,0.0,1500.0,476.865221,1
85523.17,100103.17,0.0,0.0,2000.0,537.039474,1
48083.78,53143.78,10400.71,0.0,2500.0,487.625373,1
108300.69,129390.69,0.0,17550.0,1800.0,1063.577085,0
80616.75,92994.75,0.0,10530.0,0.0,537.039474,0
83039.02,89119.02,0.0,0.0,3000.0,537.039474,1
68999.96,87198.96,0.0,15600.0,1000.0,537.039474,0
66649.55,71649.55,0.0,0.0,0.0,537.039474,1
51902.91,62202.91,0.0,7800.0,2500.0,487.625373,0
103290.04,131818.04,0.0,23400.0,2500.0,809.890743,0
85163.45,118811.45,12443.01,0.0,2500.0,809.890743,1
201389.6,157080.6,3517.77,23400.0,23200.0,809.890743,0
41432.19,45959.19,0.0,0.0,2500.0,661.281634,1
58600.57,61100.57,5566.07,0.0,2500.0,646.689508,0
50408.81,72435.81,1691.28,12000.0,2500.0,728.293399,0
114714.81,119636.81,14018.09,0.0,2500.0,1442.344946,1
56347.54,68048.54,0.0,8100.0,2500.0,728.293399,0
20839.43,24668.43,0.0,0.0,2500.0,661.281634,1
158066.02,202315.02,15141.89,0.0,19000.0,1274.689862,0
61025.91,73590.91,0.0,9000.0,2500.0,728.293399,0
72808.08,115007.08,0.0,15000.0,25600.0,728.293399,0
193027.36,224058.36,1032.27,12000.0,10000.0,1442.344946,0
80830.37,102807.37,15745.35,9000.0,2500.0,809.890743,0
485390.34,541374.0,6562.79,45000.0,2500.0,23343.977476,0
45825.18,49852.18,0.0,0.0,2500.0,661.281634,1
82569.94,118096.94,0.0,0.0,34000.0,728.293399,0
71931.25,79315.25,0.0,0.0,2500.0,728.293399,0
115951.6,124717.6,1500.0,0.0,4705.0,1326.11174,0
117839.41,164094.41,0.0,27300.0,16000.0,1499.996251,0
43329.02,51915.02,0.0,0.0,2500.0,661.281634,1
208806.64,239410.64,0.0,11700.0,11500.0,809.890743,0
82539.64,86140.64,0.0,0.0,2500.0,728.293399,1
35197.55,38762.55,0.0,0.0,2500.0,661.281634,1
85382.45,90552.45,16710.95,0.0,2500.0,1326.11174,0
141200.75,176691.75,0.0,15000.0,19000.0,809.890743,0
117463.59,68518.59,1679.33,0.0,49966.0,728.293399,1
87924.78,101260.78,11719.76,0.0,2500.0,809.890743,1
83616.25,88033.25,0.0,0.0,2500.0,728.293399,1
73884.26,85950.26,6145.84,0.0,2500.0,728.293399,1
49844.73,52757.87,3745.7,0.0,2500.0,396.21559,1
42587.15,52587.15,11793.2,7500.0,2500.0,880.322847,0
97320.21,119893.21,10502.56,7800.0,14500.0,496.206192,0
36368.08,38868.08,8859.48,0.0,2500.0,396.21559,0
93287.45,113587.45,8084.93,7800.0,12500.0,496.206192,0
60721.29,123071.29,10193.13,7800.0,54550.0,883.700054,0
78265.03,87078.03,12328.15,6200.0,2500.0,396.21559,0
23834.38,29784.38,3436.27,5850.0,100.0,405.155936,0
62842.21,93992.21,4026.02,5850.0,25300.0,496.206192,0
23049.25,25549.25,9189.9,0.0,2500.0,880.322847,0
35521.41,38021.41,5630.23,0.0,2500.0,405.155936,1
67504.18,130321.18,11808.91,38317.0,24500.0,496.206192,0
41099.46,54399.46,9193.06,10800.0,2500.0,396.21559,0
51532.62,65732.62,10409.25,11700.0,2500.0,396.21559,0
109740.88,172740.88,15325.94,10500.0,52500.0,702.631572,0
25515.03,25615.03,3544.33,0.0,100.0,405.155936,1
139252.68,149552.68,13346.13,7800.0,2500.0,780.980654,0
78478.35,91566.45,10612.46,10530.0,2500.0,880.322847,0
97374.77,150274.77,6053.67,15600.0,37300.0,812.485959,0
99845.04,126845.04,11625.45,19500.0,7500.0,812.485959,0
74412.91,112312.91,9193.06,15600.0,22300.0,883.700054,0
45270.15,59790.15,9301.12,7020.0,7500.0,880.322847,0
30973.89,33473.89,7976.87,0.0,2500.0,396.21559,0
50454.83,77954.83,12959.1,25000.0,2500.0,880.322847,0
64086.95,101586.95,4373.0,30000.0,7500.0,702.631572,0
38425.62,40925.62,9193.06,0.0,2500.0,396.21559,1
38179.05,51479.05,12331.3,10800.0,2500.0,396.21559,0
46801.77,77501.77,11046.38,5200.0,25500.0,396.21559,0
56771.72,87671.72,14383.92,15600.0,15300.0,880.322847,0
33755.0,44055.0,12304.49,7800.0,2500.0,396.21559,0
46756.82,50819.7,0.0,0.0,2500.0,529.416193,0
43190.17,53755.77,1820.18,0.0,7500.0,529.416193,1
63994.72,73162.72,0.0,0.0,7500.0,517.733866,0
60197.79,74009.05,4799.65,9600.0,2500.0,1150.315543,0
68295.61,100860.61,0.0,18000.0,7500.0,648.391323,0
50222.4,54249.76,2931.91,0.0,2500.0,529.416193,1
50220.81,102925.81,6843.14,0.0,7500.0,648.391323,1
85612.65,142375.53,0.0,47700.0,7500.0,1154.72853,0
44517.84,53545.44,2456.76,0.0,7500.0,529.416193,1
68026.95,72089.83,0.0,0.0,2500.0,583.065215,1
78005.72,100774.98,5918.43,18600.0,2500.0,648.391323,0
53354.24,67017.12,0.0,9600.0,2500.0,1150.315543,0
127677.79,142237.95,1841.68,0.0,7500.0,648.391323,1
55321.85,73670.93,0.0,13650.0,2500.0,517.733866,0
66121.96,71321.48,7634.19,0.0,2500.0,517.733866,1
92643.49,107189.65,6516.91,7000.0,2500.0,648.391323,0
91798.07,135563.75,7980.96,0.0,7500.0,648.391323,0
75632.67,85434.91,0.0,5100.0,2500.0,1061.67326,0
75840.12,79773.91,0.0,0.0,2500.0,583.065215,1
86710.9,108504.32,3017.52,0.0,2500.0,648.391323,1
56207.08,60802.76,0.0,0.0,2500.0,517.733866,0
160738.57,170334.25,0.0,0.0,2500.0,648.391323,0
91674.04,97617.88,3872.46,0.0,2500.0,648.391323,1
74446.14,84473.14,0.0,0.0,2500.0,583.065215,1
79539.02,220825.28,0.0,43149.0,96504.66,648.391323,0
51253.1,55280.46,5782.34,0.0,2500.0,1150.315543,0
67768.85,84865.73,4413.46,0.0,7500.0,517.733866,0
55774.07,74446.23,0.0,0.0,2500.0,583.065215,1
77771.12,145690.56,0.0,22800.0,43450.0,1154.72853,0
72707.35,108250.79,0.0,7500.0,26374.0,1150.315543,0
132731.67,204381.67,0.0,16080.0,2500.0,397.959334,0
115346.15,129801.15,400.0,10440.0,2500.0,357.864513,0
132214.1,143944.1,17251.31,5220.0,2500.0,708.730948,0
54950.94,66965.94,0.0,0.0,2500.0,357.864513,1
135058.63,189818.63,3736.24,18510.0,34300.0,708.730948,0
81345.5,90097.5,0.0,4200.0,2500.0,357.864513,0
213320.01,241350.01,5822.33,23490.0,2500.0,708.730948,0
132687.88,150937.88,0.0,13800.0,2500.0,397.959334,0
209459.61,244091.61,0.0,25080.0,7500.0,737.059306,0
82601.66,87552.66,4786.32,0.0,2500.0,357.864513,1
95605.88,104594.88,5866.92,4437.0,2500.0,397.959334,0
85014.59,98509.59,4367.22,8970.0,2500.0,397.959334,0
135122.04,149334.04,13360.49,9660.0,2500.0,397.959334,0
192121.08,208406.08,0.0,11730.0,2500.0,708.730948,0
70922.8,77892.8,0.0,2430.0,2500.0,357.864513,0
143139.58,219661.58,3908.3,10770.0,62500.0,737.059306,0
82160.13,91241.13,27500.0,5000.0,2500.0,397.959334,0
116699.23,139691.23,0.0,10440.0,2500.0,357.864513,0
77976.18,97246.18,1342.86,0.0,2500.0,357.864513,1
194848.29,294100.29,0.0,14700.0,2500.0,708.730948,0
96668.98,119176.88,6747.98,4698.0,7500.0,397.959334,0
73885.65,84625.65,5856.13,0.0,7500.0,357.864513,1
65540.58,70080.58,0.0,0.0,2500.0,357.864513,1
128773.86,133343.86,0.0,0.0,2500.0,397.959334,1
74985.13,93115.13,0.0,13560.0,2500.0,357.864513,0
160553.45,191638.45,4800.0,17055.0,2500.0,397.959334,0
175204.53,192282.53,25200.0,13578.0,2500.0,626.349582,0
124067.21,145897.21,0.0,10800.0,7500.0,708.730948,0
68334.66,77886.66,0.0,0.0,7500.0,317.766474,0
204248.62,269213.62,6563.67,16965.0,43930.0,737.059306,0
139730.71,158730.71,5983.98,0.0,16000.0,1471.010503,1
73300.22,74600.22,8537.8,0.0,200.0,1322.804648,1
135240.49,145480.49,10291.11,7020.0,1000.0,1471.010503,0
89871.22,94071.22,11342.55,0.0,200.0,1322.804648,1
120252.58,153492.58,4219.84,6240.0,15000.0,1322.804648,0
114399.18,123409.18,7131.6,0.0,2000.0,1471.010503,1
82702.69,87902.69,5799.91,0.0,1000.0,1322.804648,1
154903.06,202346.06,9808.7,23790.0,4000.0,2619.741715,0
86497.78,90887.78,16102.75,4290.0,100.0,1322.804648,0
159966.27,182166.27,9055.73,13260.0,3000.0,1471.010503,0
208213.51,378597.51,9720.18,43500.0,100000.0,18617.3138,0
178745.12,190525.12,20869.74,8580.0,200.0,2619.741715,0
134552.42,143322.42,11362.42,0.0,3000.0,1471.010503,1
148754.78,156974.78,6884.08,0.0,3000.0,1471.010503,1
160975.84,189578.84,23982.25,18603.0,1000.0,2724.454204,0
81436.83,84066.83,6323.06,0.0,100.0,1322.804648,1
94634.85,102054.85,12584.95,6120.0,100.0,1322.804648,0
211171.06,277371.06,13199.0,31200.0,2000.0,2724.454204,0
140677.71,155967.71,9382.37,9750.0,500.0,1471.010503,0
112457.86,121617.86,10615.52,0.0,2000.0,1471.010503,1
87759.5,90239.5,5349.45,0.0,200.0,1322.804648,1
210673.41,315373.41,9753.7,39000.0,41700.0,28176.535317,0
117552.51,145552.51,14032.77,0.0,22000.0,1322.804648,1
81845.31,83045.31,15838.49,0.0,200.0,1322.804648,1
245405.29,261165.29,26864.72,13260.0,500.0,9833.5661,0
144426.87,159426.87,10495.54,0.0,3000.0,1471.010503,1
119084.45,122084.45,9531.7,0.0,3000.0,1471.010503,1
95598.35,118768.35,15105.28,0.0,15000.0,1322.804648,1
149173.95,197790.95,8494.58,0.0,35000.0,15485.874975,1
215308.45,243968.45,18129.35,15990.0,2000.0,2724.454204,0
52613.08,61353.08,7408.25,6240.0,2500.0,955.018817,0
89318.24,116862.42,9853.49,15900.0,2500.0,2130.027698,0
111865.89,132165.89,5775.1,7800.0,12500.0,2130.027698,0
114952.24,141952.24,6716.11,19500.0,7500.0,1882.437845,0
66358.03,68858.03,3592.69,0.0,2500.0,955.018817,0
102683.13,122751.13,7140.84,15600.0,2500.0,1196.03131,0
145113.52,202508.52,20835.33,9750.0,28900.0,1882.437845,0
72929.62,80429.62,8037.95,0.0,2500.0,955.018817,1
55185.42,68585.42,5388.84,3900.0,7500.0,955.018817,1
56009.98,87258.98,13304.54,0.0,7500.0,955.018817,1
31212.11,36712.11,3225.36,0.0,2500.0,976.568193,1
96497.49,106407.49,9342.13,7410.0,2500.0,2121.887442,0
48510.58,59110.58,5705.55,8100.0,2500.0,2121.887442,0
129818.96,132318.96,14692.43,0.0,2500.0,1693.589021,0
73589.0,82985.0,8310.97,0.0,7500.0,955.018817,1
62526.93,72826.93,9371.07,7800.0,2500.0,2121.887442,0
59748.3,92448.3,10124.18,11700.0,7500.0,1075.529898,0
117656.53,156556.53,7419.13,23400.0,12500.0,1196.03131,0
41260.79,43760.79,5193.38,0.0,2500.0,976.568193,1
73009.23,93049.23,5362.49,2340.0,2500.0,1196.03131,0
77951.97,95791.97,6604.78,15340.0,2500.0,2121.887442,0
110660.39,129160.39,3313.51,0.0,7500.0,1075.529898,1
42591.29,45091.29,4794.5,0.0,2500.0,976.568193,1
58086.36,63586.36,5278.67,0.0,2500.0,955.018817,0
66891.83,89991.83,7756.21,15600.0,7500.0,1196.03131,0
57081.67,82111.67,10623.16,13530.0,7500.0,955.018817,0
32984.31,36484.31,2940.1,0.0,2500.0,976.568193,1
93537.64,96037.64,7589.31,0.0,2500.0,1196.03131,1
41994.67,51514.67,4232.8,7020.0,2500.0,976.568193,0
112945.65,148245.65,6747.67,14800.0,7500.0,1196.03131,0
79488.81,108748.81,5072.6,14760.0,1500.0,2282.365544,0
112150.04,106340.04,4523.36,7140.0,2000.0,1286.48702,0
56358.93,60058.93,6672.45,0.0,700.0,1027.24678,0
52241.98,58041.98,3680.77,0.0,800.0,1027.24678,1
110143.05,117343.05,10987.74,0.0,3000.0,2291.121447,0
75889.13,92180.13,13657.27,3711.0,1300.0,1286.48702,0
51461.64,54961.64,3603.31,0.0,500.0,1050.425933,1
166092.9,74092.9,4862.12,0.0,3000.0,1156.8721,1
105512.64,114532.64,21000.49,7020.0,2000.0,2106.488505,0
85036.11,101376.11,20744.86,10080.0,1000.0,2106.488505,0
40349.08,50849.08,4749.32,0.0,1000.0,1050.425933,1
70827.12,95734.12,6345.05,8607.0,2300.0,1286.48702,0
69036.61,86356.61,11804.49,6300.0,1700.0,1027.24678,0
73428.62,83888.62,4575.32,8460.0,2000.0,1156.8721,0
83275.47,93945.47,11003.52,8520.0,1500.0,2282.365544,0
86251.96,87551.96,16324.13,0.0,1300.0,1027.24678,1
76405.61,100705.61,14254.31,21300.0,3000.0,2106.488505,0
87345.8,140605.8,5221.47,19260.0,2000.0,1286.48702,0
93114.28,105714.28,13001.04,9600.0,3000.0,1286.48702,0
60140.42,60640.42,19793.29,0.0,500.0,1050.425933,1
32544.18,39674.18,5445.79,0.0,1500.0,1050.425933,1
69551.67,563696.67,5969.54,6945.0,257000.0,13543.327603,0
84997.66,95477.66,17539.61,5280.0,1200.0,1821.674963,0
71019.59,78519.59,5624.78,0.0,3500.0,1027.24678,1
86529.47,140788.47,5423.83,29400.0,2000.0,1286.48702,0
53360.22,66460.22,8171.6,3600.0,1500.0,1156.8721,0
62155.81,81725.81,17326.76,0.0,2500.0,1027.24678,1
70622.63,172322.63,6350.61,23580.0,3000.0,1286.48702,0
44893.39,56893.39,14842.06,0.0,2700.0,1050.425933,1
52677.83,57277.83,10097.08,3900.0,700.0,1027.24678,0
33927.17,40347.17,7957.57,0.0,5100.0,367.258939,0
113212.38,131362.38,25071.42,13650.0,4500.0,554.497548,0
56908.48,64408.48,11309.54,0.0,7500.0,367.258939,1
32846.79,34346.79,7614.81,0.0,1500.0,367.258939,0
215188.09,255388.09,28981.47,39000.0,1200.0,611.709005,0
332779.62,124479.62,13931.31,39000.0,44700.0,726.486278,0
125337.1,153500.1,9486.31,0.0,25663.0,545.918471,1
36018.6,44718.6,2982.02,0.0,3700.0,279.033997,1
45767.97,74767.97,16010.55,19000.0,0.0,367.258939,0
77113.4,81163.4,0.0,0.0,0.0,367.258939,0
183058.21,248858.21,11434.21,56700.0,4100.0,4308.440382,0
41478.52,47878.52,6914.01,0.0,3400.0,279.033997,1
97631.64,124031.64,10245.44,13200.0,6200.0,726.486278,0
35050.23,37750.23,5647.26,0.0,2700.0,279.033997,1
45688.03,61468.03,4715.59,14430.0,1350.0,367.258939,0
61447.72,70147.72,5766.44,0.0,5700.0,325.76395,1
31592.88,36792.88,0.0,0.0,5200.0,279.033997,1
165250.28,195780.28,15443.94,24430.0,3100.0,681.462671,0
45663.01,46413.01,0.0,0.0,750.0,279.033997,1
147359.24,156659.24,29911.46,0.0,9300.0,545.243073,1
177675.08,214775.08,10477.7,36000.0,1100.0,611.709005,0
26724.8,43224.8,3094.35,0.0,7500.0,279.033997,1
38879.07,50179.07,7977.41,0.0,6300.0,279.033997,1
70015.24,77215.24,11218.7,0.0,7200.0,726.486278,1
390708.89,339943.89,36421.67,4823.0,730.0,4308.440382,0
68437.79,479897.79,28631.53,3960.0,2500.0,4732.043627,0
